item_id,order_id,product_category,product_name,quantity,unit_price,total_price
22648,7494,Home & Garden,Home & Garden_Product_46,1,224.84,224.84
22649,7494,Electronics,Electronics_Product_44,1,280.87,280.87
22650,7495,Clothing,Clothing_Product_50,3,77.41,232.23
22651,7495,Books,Books_Product_17,2,29.72,59.44
22652,7495,Electronics,Electronics_Product_39,1,332.06,332.06
22653,7496,Books,Books_Product_11,3,12.56,37.68
22654,7496,Books,Books_Product_12,3,41.63,124.89
22655,7496,Electronics,Electronics_Product_8,3,86.17,258.51
22656,7497,Home & Garden,Home & Garden_Product_26,1,148.81,148.81
22657,7497,Clothing,Clothing_Product_48,3,55.39,166.17
22658,7497,Books,Books_Product_3,1,45.66,45.66
22659,7497,Books,Books_Product_26,3,21.14,63.42
22660,7498,Electronics,Electronics_Product_6,2,434.15,868.3
22661,7498,Home & Garden,Home & Garden_Product_2,3,228.98,686.94
22662,7498,Clothing,Clothing_Product_40,1,100.2,100.2
22663,7499,Books,Books_Product_49,3,49.32,147.96
22664,7500,Books,Books_Product_27,1,40.66,40.66
22665,7500,Home & Garden,Home & Garden_Product_27,2,203.97,407.94
22666,7500,Sports,Sports_Product_27,2,182.85,365.7
22667,7501,Clothing,Clothing_Product_36,3,45.77,137.31
22668,7501,Electronics,Electronics_Product_14,2,468.72,937.44
22669,7501,Clothing,Clothing_Product_29,2,33.25,66.5
22670,7501,Clothing,Clothing_Product_8,2,85.16,170.32
22671,7502,Home & Garden,Home & Garden_Product_2,2,100.85,201.7
22672,7502,Home & Garden,Home & Garden_Product_46,2,136.61,273.22
22673,7502,Home & Garden,Home & Garden_Product_35,2,49.24,98.48
22674,7503,Sports,Sports_Product_30,3,34.29,102.87
22675,7503,Home & Garden,Home & Garden_Product_39,2,123.87,247.74
22676,7504,Clothing,Clothing_Product_37,3,75.22,225.66
22677,7504,Home & Garden,Home & Garden_Product_1,3,159.5,478.5
22678,7504,Electronics,Electronics_Product_46,1,143.59,143.59
22679,7504,Home & Garden,Home & Garden_Product_41,2,243.36,486.72
22680,7505,Clothing,Clothing_Product_39,2,71.69,143.38
22681,7505,Clothing,Clothing_Product_25,3,66.58,199.74
22682,7505,Sports,Sports_Product_26,3,96.68,290.04
22683,7505,Home & Garden,Home & Garden_Product_31,3,272.35,817.05
22684,7506,Clothing,Clothing_Product_26,3,130.73,392.19
22685,7506,Home & Garden,Home & Garden_Product_47,1,220.35,220.35
22686,7506,Sports,Sports_Product_41,1,54.5,54.5
22687,7506,Home & Garden,Home & Garden_Product_40,1,280.85,280.85
22688,7507,Home & Garden,Home & Garden_Product_4,2,158.64,317.28
22689,7507,Books,Books_Product_5,2,45.41,90.82
22690,7507,Clothing,Clothing_Product_20,3,146.67,440.01
22691,7507,Electronics,Electronics_Product_24,1,229.09,229.09
22692,7507,Clothing,Clothing_Product_16,2,44.83,89.66
22693,7508,Clothing,Clothing_Product_49,3,125.73,377.19
22694,7508,Home & Garden,Home & Garden_Product_35,3,146.35,439.05
22695,7508,Electronics,Electronics_Product_26,1,223.92,223.92
22696,7509,Electronics,Electronics_Product_47,1,242.57,242.57
22697,7509,Electronics,Electronics_Product_16,1,166.76,166.76
22698,7509,Home & Garden,Home & Garden_Product_38,3,155.99,467.97
22699,7510,Clothing,Clothing_Product_10,3,148.39,445.17
22700,7510,Clothing,Clothing_Product_3,2,149.62,299.24
22701,7511,Home & Garden,Home & Garden_Product_41,1,75.3,75.3
22702,7511,Clothing,Clothing_Product_22,1,144.84,144.84
22703,7511,Home & Garden,Home & Garden_Product_40,2,140.88,281.76
22704,7511,Electronics,Electronics_Product_1,1,172.29,172.29
22705,7512,Electronics,Electronics_Product_41,1,83.45,83.45
22706,7512,Sports,Sports_Product_50,1,105.74,105.74
22707,7512,Electronics,Electronics_Product_2,2,407.95,815.9
22708,7512,Clothing,Clothing_Product_8,3,95.69,287.07
22709,7513,Sports,Sports_Product_33,2,158.84,317.68
22710,7513,Books,Books_Product_20,1,28.06,28.06
22711,7513,Books,Books_Product_35,3,35.27,105.81
22712,7514,Home & Garden,Home & Garden_Product_30,3,275.75,827.25
22713,7514,Home & Garden,Home & Garden_Product_40,2,86.87,173.74
22714,7515,Clothing,Clothing_Product_32,2,39.86,79.72
22715,7515,Clothing,Clothing_Product_21,3,110.9,332.7
22716,7515,Electronics,Electronics_Product_30,3,394.49,1183.47
22717,7516,Electronics,Electronics_Product_12,1,93.95,93.95
22718,7516,Electronics,Electronics_Product_38,1,175.76,175.76
22719,7516,Books,Books_Product_30,2,44.51,89.02
22720,7517,Electronics,Electronics_Product_43,1,250.63,250.63
22721,7517,Electronics,Electronics_Product_19,2,88.24,176.48
22722,7517,Sports,Sports_Product_31,3,32.31,96.93
22723,7518,Sports,Sports_Product_8,2,115.1,230.2
22724,7518,Home & Garden,Home & Garden_Product_22,1,167.41,167.41
22725,7518,Electronics,Electronics_Product_48,3,233.45,700.35
22726,7519,Electronics,Electronics_Product_1,1,282.1,282.1
22727,7520,Home & Garden,Home & Garden_Product_12,2,221.58,443.16
22728,7520,Clothing,Clothing_Product_20,1,149.68,149.68
22729,7520,Clothing,Clothing_Product_46,3,119.33,357.99
22730,7520,Electronics,Electronics_Product_26,3,227.06,681.18
22731,7521,Electronics,Electronics_Product_8,3,264.98,794.94
22732,7521,Clothing,Clothing_Product_25,3,50.25,150.75
22733,7522,Electronics,Electronics_Product_16,3,129.43,388.29
22734,7523,Electronics,Electronics_Product_37,1,363.56,363.56
22735,7523,Sports,Sports_Product_3,3,99.48,298.44
22736,7523,Electronics,Electronics_Product_32,3,463.72,1391.16
22737,7524,Books,Books_Product_42,3,33.41,100.23
22738,7524,Clothing,Clothing_Product_7,1,66.3,66.3
22739,7524,Electronics,Electronics_Product_1,3,480.29,1440.87
22740,7525,Clothing,Clothing_Product_1,2,85.31,170.62
22741,7525,Sports,Sports_Product_40,1,109.11,109.11
22742,7526,Electronics,Electronics_Product_29,2,459.51,919.02
22743,7526,Books,Books_Product_31,3,19.79,59.37
22744,7526,Home & Garden,Home & Garden_Product_5,1,148.49,148.49
22745,7526,Electronics,Electronics_Product_36,2,147.28,294.56
22746,7526,Sports,Sports_Product_36,3,140.18,420.54
22747,7527,Electronics,Electronics_Product_27,1,466.92,466.92
22748,7527,Electronics,Electronics_Product_10,2,436.99,873.98
22749,7528,Electronics,Electronics_Product_44,1,352.05,352.05
22750,7528,Clothing,Clothing_Product_44,1,126.96,126.96
22751,7528,Clothing,Clothing_Product_40,2,117.2,234.4
22752,7529,Sports,Sports_Product_9,2,197.22,394.44
22753,7529,Clothing,Clothing_Product_4,3,61.23,183.69
22754,7529,Clothing,Clothing_Product_1,1,119.12,119.12
22755,7529,Electronics,Electronics_Product_5,1,337.88,337.88
22756,7529,Home & Garden,Home & Garden_Product_37,1,111.67,111.67
22757,7530,Clothing,Clothing_Product_30,1,24.05,24.05
22758,7530,Home & Garden,Home & Garden_Product_21,1,234.35,234.35
22759,7531,Sports,Sports_Product_46,2,185.5,371.0
22760,7531,Clothing,Clothing_Product_46,2,34.65,69.3
22761,7531,Books,Books_Product_20,2,43.89,87.78
22762,7532,Home & Garden,Home & Garden_Product_43,1,162.75,162.75
22763,7532,Books,Books_Product_31,2,12.43,24.86
22764,7532,Clothing,Clothing_Product_14,1,127.96,127.96
22765,7533,Clothing,Clothing_Product_27,2,67.5,135.0
22766,7534,Electronics,Electronics_Product_30,1,221.21,221.21
22767,7534,Electronics,Electronics_Product_10,1,186.11,186.11
22768,7535,Home & Garden,Home & Garden_Product_13,3,198.86,596.58
22769,7535,Clothing,Clothing_Product_30,1,23.32,23.32
22770,7535,Electronics,Electronics_Product_48,2,444.39,888.78
22771,7536,Sports,Sports_Product_7,2,103.99,207.98
22772,7536,Home & Garden,Home & Garden_Product_50,2,250.17,500.34
22773,7536,Books,Books_Product_18,3,48.18,144.54
22774,7536,Home & Garden,Home & Garden_Product_19,1,227.37,227.37
22775,7536,Home & Garden,Home & Garden_Product_1,2,252.84,505.68
22776,7537,Electronics,Electronics_Product_24,2,249.86,499.72
22777,7538,Electronics,Electronics_Product_1,1,190.62,190.62
22778,7538,Home & Garden,Home & Garden_Product_49,2,51.35,102.7
22779,7539,Electronics,Electronics_Product_13,3,226.5,679.5
22780,7540,Clothing,Clothing_Product_43,2,38.1,76.2
22781,7540,Electronics,Electronics_Product_37,3,132.79,398.37
22782,7540,Clothing,Clothing_Product_41,3,119.41,358.23
22783,7540,Sports,Sports_Product_47,1,166.22,166.22
22784,7540,Electronics,Electronics_Product_18,3,378.68,1136.04
22785,7541,Home & Garden,Home & Garden_Product_33,3,282.52,847.56
22786,7541,Clothing,Clothing_Product_38,3,114.16,342.48
22787,7541,Electronics,Electronics_Product_19,2,231.89,463.78
22788,7542,Sports,Sports_Product_28,3,74.5,223.5
22789,7542,Home & Garden,Home & Garden_Product_50,3,190.8,572.4
22790,7542,Clothing,Clothing_Product_12,2,51.69,103.38
22791,7543,Clothing,Clothing_Product_18,1,115.61,115.61
22792,7544,Clothing,Clothing_Product_49,2,78.75,157.5
22793,7544,Electronics,Electronics_Product_33,2,78.84,157.68
22794,7545,Clothing,Clothing_Product_25,1,45.77,45.77
22795,7546,Clothing,Clothing_Product_39,1,92.54,92.54
22796,7546,Sports,Sports_Product_44,1,33.2,33.2
22797,7546,Clothing,Clothing_Product_25,2,68.57,137.14
22798,7546,Clothing,Clothing_Product_29,1,40.31,40.31
22799,7546,Home & Garden,Home & Garden_Product_49,1,200.51,200.51
22800,7547,Clothing,Clothing_Product_44,1,29.11,29.11
22801,7548,Electronics,Electronics_Product_19,2,417.55,835.1
22802,7548,Home & Garden,Home & Garden_Product_47,1,31.25,31.25
22803,7549,Electronics,Electronics_Product_50,2,188.66,377.32
22804,7549,Home & Garden,Home & Garden_Product_37,1,135.48,135.48
22805,7550,Home & Garden,Home & Garden_Product_28,2,162.45,324.9
22806,7551,Electronics,Electronics_Product_37,1,235.86,235.86
22807,7551,Home & Garden,Home & Garden_Product_6,2,100.23,200.46
22808,7551,Electronics,Electronics_Product_45,1,433.01,433.01
22809,7551,Home & Garden,Home & Garden_Product_3,1,278.06,278.06
22810,7552,Electronics,Electronics_Product_21,3,101.83,305.49
22811,7552,Electronics,Electronics_Product_22,2,446.73,893.46
22812,7552,Electronics,Electronics_Product_20,3,448.37,1345.11
22813,7552,Books,Books_Product_43,2,25.81,51.62
22814,7552,Electronics,Electronics_Product_33,3,132.82,398.46
22815,7553,Home & Garden,Home & Garden_Product_24,2,141.68,283.36
22816,7553,Home & Garden,Home & Garden_Product_39,1,248.23,248.23
22817,7554,Books,Books_Product_30,1,45.43,45.43
22818,7554,Home & Garden,Home & Garden_Product_38,3,110.49,331.47
22819,7554,Home & Garden,Home & Garden_Product_7,3,179.94,539.82
22820,7554,Clothing,Clothing_Product_39,1,32.14,32.14
22821,7554,Sports,Sports_Product_15,1,116.79,116.79
22822,7555,Clothing,Clothing_Product_19,1,28.34,28.34
22823,7556,Clothing,Clothing_Product_50,2,33.97,67.94
22824,7556,Books,Books_Product_1,1,13.6,13.6
22825,7556,Sports,Sports_Product_29,3,99.42,298.26
22826,7556,Electronics,Electronics_Product_24,3,194.45,583.35
22827,7557,Clothing,Clothing_Product_25,3,53.89,161.67
22828,7557,Clothing,Clothing_Product_3,2,67.39,134.78
22829,7557,Clothing,Clothing_Product_45,2,76.82,153.64
22830,7557,Clothing,Clothing_Product_19,3,48.27,144.81
22831,7558,Clothing,Clothing_Product_9,3,51.5,154.5
22832,7558,Home & Garden,Home & Garden_Product_31,2,159.74,319.48
22833,7558,Electronics,Electronics_Product_28,3,184.76,554.28
22834,7558,Electronics,Electronics_Product_42,1,195.75,195.75
22835,7559,Electronics,Electronics_Product_18,1,363.75,363.75
22836,7559,Sports,Sports_Product_35,2,121.38,242.76
22837,7559,Electronics,Electronics_Product_44,2,395.59,791.18
22838,7559,Sports,Sports_Product_30,2,56.55,113.1
22839,7559,Electronics,Electronics_Product_5,1,84.09,84.09
22840,7560,Electronics,Electronics_Product_33,2,252.08,504.16
22841,7560,Books,Books_Product_24,2,15.94,31.88
22842,7560,Electronics,Electronics_Product_30,1,210.06,210.06
22843,7561,Home & Garden,Home & Garden_Product_43,1,90.0,90.0
22844,7561,Home & Garden,Home & Garden_Product_33,1,106.82,106.82
22845,7561,Electronics,Electronics_Product_31,3,396.28,1188.84
22846,7562,Books,Books_Product_5,2,28.52,57.04
22847,7562,Home & Garden,Home & Garden_Product_43,1,208.68,208.68
22848,7562,Clothing,Clothing_Product_12,2,142.18,284.36
22849,7562,Clothing,Clothing_Product_17,2,88.77,177.54
22850,7562,Home & Garden,Home & Garden_Product_33,3,35.7,107.1
22851,7563,Electronics,Electronics_Product_37,2,471.85,943.7
22852,7563,Electronics,Electronics_Product_42,2,134.8,269.6
22853,7563,Home & Garden,Home & Garden_Product_10,2,226.6,453.2
22854,7563,Electronics,Electronics_Product_38,2,83.43,166.86
22855,7564,Clothing,Clothing_Product_9,1,28.45,28.45
22856,7565,Clothing,Clothing_Product_38,3,130.99,392.97
22857,7565,Home & Garden,Home & Garden_Product_8,3,65.75,197.25
22858,7565,Home & Garden,Home & Garden_Product_14,1,270.62,270.62
22859,7566,Sports,Sports_Product_39,2,124.92,249.84
22860,7566,Sports,Sports_Product_31,2,40.8,81.6
22861,7566,Sports,Sports_Product_6,1,70.25,70.25
22862,7566,Electronics,Electronics_Product_9,2,223.82,447.64
22863,7567,Electronics,Electronics_Product_47,3,241.84,725.52
22864,7567,Electronics,Electronics_Product_26,1,230.97,230.97
22865,7568,Electronics,Electronics_Product_39,2,460.71,921.42
22866,7568,Books,Books_Product_23,3,46.42,139.26
22867,7568,Electronics,Electronics_Product_47,1,113.31,113.31
22868,7568,Electronics,Electronics_Product_32,3,495.44,1486.32
22869,7569,Sports,Sports_Product_16,2,29.48,58.96
22870,7569,Electronics,Electronics_Product_36,3,447.7,1343.1
22871,7569,Home & Garden,Home & Garden_Product_39,2,211.46,422.92
22872,7569,Clothing,Clothing_Product_36,3,139.16,417.48
22873,7569,Clothing,Clothing_Product_19,2,47.35,94.7
22874,7570,Clothing,Clothing_Product_13,3,106.7,320.1
22875,7570,Electronics,Electronics_Product_7,2,482.13,964.26
22876,7570,Sports,Sports_Product_2,1,144.05,144.05
22877,7571,Electronics,Electronics_Product_29,1,290.2,290.2
22878,7571,Home & Garden,Home & Garden_Product_12,3,53.63,160.89
22879,7571,Electronics,Electronics_Product_31,3,103.24,309.72
22880,7571,Sports,Sports_Product_24,3,83.42,250.26
22881,7572,Electronics,Electronics_Product_6,2,436.56,873.12
22882,7572,Books,Books_Product_35,2,49.46,98.92
22883,7572,Books,Books_Product_13,2,30.03,60.06
22884,7572,Electronics,Electronics_Product_41,3,372.83,1118.49
22885,7573,Home & Garden,Home & Garden_Product_22,1,194.92,194.92
22886,7573,Electronics,Electronics_Product_16,1,104.77,104.77
22887,7573,Clothing,Clothing_Product_7,2,59.25,118.5
22888,7573,Clothing,Clothing_Product_44,2,58.79,117.58
22889,7573,Home & Garden,Home & Garden_Product_3,1,254.4,254.4
22890,7574,Electronics,Electronics_Product_19,2,102.69,205.38
22891,7574,Electronics,Electronics_Product_37,2,73.27,146.54
22892,7574,Sports,Sports_Product_37,3,92.52,277.56
22893,7575,Electronics,Electronics_Product_24,2,251.56,503.12
22894,7576,Home & Garden,Home & Garden_Product_18,2,222.85,445.7
22895,7577,Home & Garden,Home & Garden_Product_13,3,272.22,816.66
22896,7577,Clothing,Clothing_Product_31,2,78.21,156.42
22897,7577,Home & Garden,Home & Garden_Product_17,3,292.1,876.3
22898,7577,Clothing,Clothing_Product_29,3,136.81,410.43
22899,7577,Clothing,Clothing_Product_19,1,129.85,129.85
22900,7578,Sports,Sports_Product_48,2,142.58,285.16
22901,7578,Clothing,Clothing_Product_50,3,68.6,205.8
22902,7579,Electronics,Electronics_Product_46,3,417.67,1253.01
22903,7579,Electronics,Electronics_Product_20,2,260.25,520.5
22904,7579,Electronics,Electronics_Product_12,3,137.54,412.62
22905,7580,Home & Garden,Home & Garden_Product_6,1,226.29,226.29
22906,7581,Electronics,Electronics_Product_46,2,492.88,985.76
22907,7581,Sports,Sports_Product_24,1,57.7,57.7
22908,7581,Home & Garden,Home & Garden_Product_14,2,145.34,290.68
22909,7581,Home & Garden,Home & Garden_Product_37,3,262.62,787.86
22910,7581,Clothing,Clothing_Product_20,1,109.66,109.66
22911,7582,Home & Garden,Home & Garden_Product_33,2,298.88,597.76
22912,7582,Electronics,Electronics_Product_34,2,471.69,943.38
22913,7582,Sports,Sports_Product_50,2,44.81,89.62
22914,7582,Electronics,Electronics_Product_11,2,403.68,807.36
22915,7582,Sports,Sports_Product_18,1,187.31,187.31
22916,7583,Clothing,Clothing_Product_33,1,106.13,106.13
22917,7583,Electronics,Electronics_Product_26,2,300.09,600.18
22918,7584,Home & Garden,Home & Garden_Product_11,3,290.94,872.82
22919,7584,Home & Garden,Home & Garden_Product_19,2,58.47,116.94
22920,7585,Electronics,Electronics_Product_22,1,184.58,184.58
22921,7586,Home & Garden,Home & Garden_Product_4,3,245.57,736.71
22922,7586,Electronics,Electronics_Product_4,3,479.83,1439.49
22923,7587,Home & Garden,Home & Garden_Product_17,2,101.51,203.02
22924,7587,Home & Garden,Home & Garden_Product_7,1,164.39,164.39
22925,7587,Home & Garden,Home & Garden_Product_39,1,122.5,122.5
22926,7587,Home & Garden,Home & Garden_Product_45,3,107.44,322.32
22927,7588,Sports,Sports_Product_41,2,179.33,358.66
22928,7588,Electronics,Electronics_Product_34,2,470.72,941.44
22929,7588,Electronics,Electronics_Product_19,1,360.7,360.7
22930,7589,Electronics,Electronics_Product_20,2,364.65,729.3
22931,7590,Electronics,Electronics_Product_28,3,168.09,504.27
22932,7590,Electronics,Electronics_Product_6,3,476.68,1430.04
22933,7590,Electronics,Electronics_Product_7,1,376.14,376.14
22934,7590,Home & Garden,Home & Garden_Product_36,2,170.42,340.84
22935,7590,Books,Books_Product_5,1,18.57,18.57
22936,7591,Home & Garden,Home & Garden_Product_29,2,186.59,373.18
22937,7591,Electronics,Electronics_Product_45,3,260.08,780.24
22938,7592,Electronics,Electronics_Product_9,1,202.22,202.22
22939,7592,Electronics,Electronics_Product_13,1,249.72,249.72
22940,7592,Clothing,Clothing_Product_12,1,35.7,35.7
22941,7593,Sports,Sports_Product_47,1,135.13,135.13
22942,7593,Home & Garden,Home & Garden_Product_24,2,71.4,142.8
22943,7593,Electronics,Electronics_Product_26,1,342.72,342.72
22944,7594,Sports,Sports_Product_8,3,42.98,128.94
22945,7594,Electronics,Electronics_Product_1,1,116.51,116.51
22946,7594,Sports,Sports_Product_45,3,135.34,406.02
22947,7595,Clothing,Clothing_Product_20,3,76.2,228.6
22948,7595,Home & Garden,Home & Garden_Product_46,1,210.96,210.96
22949,7595,Electronics,Electronics_Product_4,3,417.42,1252.26
22950,7595,Sports,Sports_Product_3,1,178.23,178.23
22951,7596,Sports,Sports_Product_23,2,50.87,101.74
22952,7596,Home & Garden,Home & Garden_Product_19,3,282.99,848.97
22953,7596,Sports,Sports_Product_8,3,175.69,527.07
22954,7596,Sports,Sports_Product_28,1,86.78,86.78
22955,7596,Home & Garden,Home & Garden_Product_47,3,186.26,558.78
22956,7597,Sports,Sports_Product_11,2,37.96,75.92
22957,7597,Clothing,Clothing_Product_30,3,87.42,262.26
22958,7598,Electronics,Electronics_Product_6,1,259.52,259.52
22959,7598,Books,Books_Product_33,1,13.91,13.91
22960,7598,Home & Garden,Home & Garden_Product_35,2,290.12,580.24
22961,7598,Electronics,Electronics_Product_36,1,187.98,187.98
22962,7599,Clothing,Clothing_Product_19,1,43.79,43.79
22963,7599,Home & Garden,Home & Garden_Product_20,1,115.14,115.14
22964,7599,Books,Books_Product_33,2,49.52,99.04
22965,7599,Electronics,Electronics_Product_36,1,269.75,269.75
22966,7599,Electronics,Electronics_Product_31,3,258.06,774.18
22967,7600,Electronics,Electronics_Product_35,1,172.78,172.78
22968,7601,Electronics,Electronics_Product_23,2,101.45,202.9
22969,7601,Clothing,Clothing_Product_26,3,29.06,87.18
22970,7601,Home & Garden,Home & Garden_Product_32,1,104.74,104.74
22971,7602,Home & Garden,Home & Garden_Product_7,1,173.7,173.7
22972,7602,Home & Garden,Home & Garden_Product_29,2,108.66,217.32
22973,7602,Clothing,Clothing_Product_10,1,143.43,143.43
22974,7602,Books,Books_Product_19,1,17.45,17.45
22975,7603,Clothing,Clothing_Product_15,1,90.39,90.39
22976,7603,Sports,Sports_Product_39,2,198.76,397.52
22977,7603,Clothing,Clothing_Product_43,3,28.14,84.42
22978,7604,Sports,Sports_Product_50,3,66.1,198.3
22979,7604,Clothing,Clothing_Product_32,1,72.75,72.75
22980,7604,Sports,Sports_Product_3,2,138.51,277.02
22981,7604,Electronics,Electronics_Product_19,3,343.52,1030.56
22982,7604,Electronics,Electronics_Product_7,2,226.72,453.44
22983,7605,Books,Books_Product_20,2,36.59,73.18
22984,7606,Electronics,Electronics_Product_19,2,321.67,643.34
22985,7606,Electronics,Electronics_Product_9,2,112.26,224.52
22986,7606,Home & Garden,Home & Garden_Product_49,1,288.61,288.61
22987,7606,Home & Garden,Home & Garden_Product_24,3,176.14,528.42
22988,7607,Clothing,Clothing_Product_24,2,63.44,126.88
22989,7607,Clothing,Clothing_Product_24,2,32.83,65.66
22990,7607,Electronics,Electronics_Product_11,2,91.94,183.88
22991,7608,Electronics,Electronics_Product_32,1,319.57,319.57
22992,7608,Sports,Sports_Product_10,1,30.81,30.81
22993,7609,Clothing,Clothing_Product_12,2,66.39,132.78
22994,7610,Sports,Sports_Product_15,2,52.04,104.08
22995,7611,Home & Garden,Home & Garden_Product_32,1,261.11,261.11
22996,7611,Electronics,Electronics_Product_22,3,358.45,1075.35
22997,7611,Electronics,Electronics_Product_6,3,477.58,1432.74
22998,7612,Electronics,Electronics_Product_8,1,67.31,67.31
22999,7612,Clothing,Clothing_Product_8,1,47.09,47.09
23000,7613,Electronics,Electronics_Product_3,3,158.44,475.32
23001,7613,Clothing,Clothing_Product_11,1,26.13,26.13
23002,7613,Electronics,Electronics_Product_31,3,486.93,1460.79
23003,7613,Home & Garden,Home & Garden_Product_40,1,112.31,112.31
23004,7614,Electronics,Electronics_Product_42,3,375.18,1125.54
23005,7615,Electronics,Electronics_Product_32,1,252.37,252.37
23006,7615,Sports,Sports_Product_33,2,63.31,126.62
23007,7616,Clothing,Clothing_Product_38,3,142.98,428.94
23008,7617,Electronics,Electronics_Product_4,2,228.75,457.5
23009,7617,Clothing,Clothing_Product_44,2,23.76,47.52
23010,7618,Electronics,Electronics_Product_42,3,187.75,563.25
23011,7619,Clothing,Clothing_Product_27,3,112.22,336.66
23012,7619,Home & Garden,Home & Garden_Product_9,1,101.67,101.67
23013,7620,Electronics,Electronics_Product_7,3,160.37,481.11
23014,7620,Clothing,Clothing_Product_3,1,92.02,92.02
23015,7620,Sports,Sports_Product_8,1,47.7,47.7
23016,7620,Electronics,Electronics_Product_35,2,142.48,284.96
23017,7621,Books,Books_Product_46,1,46.78,46.78
23018,7621,Home & Garden,Home & Garden_Product_45,2,127.99,255.98
23019,7621,Clothing,Clothing_Product_10,2,67.47,134.94
23020,7621,Home & Garden,Home & Garden_Product_43,1,214.77,214.77
23021,7621,Electronics,Electronics_Product_38,3,240.24,720.72
23022,7622,Home & Garden,Home & Garden_Product_28,2,205.33,410.66
23023,7622,Home & Garden,Home & Garden_Product_26,3,232.5,697.5
23024,7623,Clothing,Clothing_Product_42,2,29.41,58.82
23025,7623,Home & Garden,Home & Garden_Product_49,2,193.4,386.8
23026,7623,Clothing,Clothing_Product_16,1,93.99,93.99
23027,7624,Sports,Sports_Product_6,1,94.51,94.51
23028,7624,Clothing,Clothing_Product_17,1,130.7,130.7
23029,7624,Books,Books_Product_32,1,19.01,19.01
23030,7624,Clothing,Clothing_Product_35,2,113.06,226.12
23031,7625,Electronics,Electronics_Product_39,1,358.67,358.67
23032,7625,Sports,Sports_Product_47,1,151.38,151.38
23033,7625,Electronics,Electronics_Product_36,2,118.81,237.62
23034,7625,Electronics,Electronics_Product_1,1,90.55,90.55
23035,7625,Home & Garden,Home & Garden_Product_11,3,265.94,797.82
23036,7626,Clothing,Clothing_Product_50,1,59.25,59.25
23037,7626,Electronics,Electronics_Product_46,2,103.87,207.74
23038,7626,Home & Garden,Home & Garden_Product_38,2,188.46,376.92
23039,7627,Home & Garden,Home & Garden_Product_42,3,243.71,731.13
23040,7627,Electronics,Electronics_Product_35,3,227.81,683.43
23041,7628,Clothing,Clothing_Product_45,1,128.27,128.27
23042,7628,Clothing,Clothing_Product_40,3,42.51,127.53
23043,7629,Electronics,Electronics_Product_12,3,98.67,296.01
23044,7629,Clothing,Clothing_Product_19,3,30.37,91.11
23045,7629,Electronics,Electronics_Product_42,2,78.97,157.94
23046,7629,Clothing,Clothing_Product_25,2,109.49,218.98
23047,7630,Electronics,Electronics_Product_16,1,142.35,142.35
23048,7630,Books,Books_Product_16,3,33.83,101.49
23049,7630,Electronics,Electronics_Product_43,1,407.62,407.62
23050,7630,Books,Books_Product_39,1,25.2,25.2
23051,7630,Books,Books_Product_50,1,17.69,17.69
23052,7631,Sports,Sports_Product_4,1,121.68,121.68
23053,7631,Home & Garden,Home & Garden_Product_23,2,270.39,540.78
23054,7632,Clothing,Clothing_Product_2,1,65.99,65.99
23055,7633,Home & Garden,Home & Garden_Product_16,1,172.35,172.35
23056,7634,Electronics,Electronics_Product_26,3,188.47,565.41
23057,7634,Clothing,Clothing_Product_34,3,56.72,170.16
23058,7635,Home & Garden,Home & Garden_Product_11,2,216.2,432.4
23059,7635,Electronics,Electronics_Product_16,2,122.51,245.02
23060,7635,Books,Books_Product_19,1,36.61,36.61
23061,7635,Electronics,Electronics_Product_22,2,79.82,159.64
23062,7636,Clothing,Clothing_Product_24,3,55.95,167.85
23063,7636,Clothing,Clothing_Product_1,1,79.6,79.6
23064,7636,Home & Garden,Home & Garden_Product_2,2,35.84,71.68
23065,7636,Books,Books_Product_23,2,30.62,61.24
23066,7637,Home & Garden,Home & Garden_Product_22,3,104.75,314.25
23067,7637,Electronics,Electronics_Product_38,3,91.74,275.22
23068,7637,Home & Garden,Home & Garden_Product_10,1,82.33,82.33
23069,7637,Clothing,Clothing_Product_38,2,41.23,82.46
23070,7637,Clothing,Clothing_Product_26,2,89.78,179.56
23071,7638,Clothing,Clothing_Product_30,1,23.99,23.99
23072,7639,Clothing,Clothing_Product_40,1,114.31,114.31
23073,7639,Home & Garden,Home & Garden_Product_40,2,255.64,511.28
23074,7639,Home & Garden,Home & Garden_Product_40,2,127.08,254.16
23075,7639,Home & Garden,Home & Garden_Product_37,1,139.47,139.47
23076,7639,Books,Books_Product_12,2,22.94,45.88
23077,7640,Sports,Sports_Product_34,2,178.99,357.98
23078,7641,Electronics,Electronics_Product_46,1,470.25,470.25
23079,7641,Clothing,Clothing_Product_44,2,71.98,143.96
23080,7641,Clothing,Clothing_Product_33,3,56.16,168.48
23081,7641,Clothing,Clothing_Product_21,1,131.0,131.0
23082,7641,Electronics,Electronics_Product_10,1,141.16,141.16
23083,7642,Clothing,Clothing_Product_12,3,130.5,391.5
23084,7642,Clothing,Clothing_Product_23,1,85.8,85.8
23085,7642,Electronics,Electronics_Product_23,3,334.71,1004.13
23086,7642,Electronics,Electronics_Product_40,3,71.16,213.48
23087,7643,Electronics,Electronics_Product_23,2,268.34,536.68
23088,7643,Books,Books_Product_4,3,15.56,46.68
23089,7643,Home & Garden,Home & Garden_Product_16,2,232.13,464.26
23090,7643,Clothing,Clothing_Product_10,2,76.11,152.22
23091,7643,Clothing,Clothing_Product_34,2,24.59,49.18
23092,7644,Clothing,Clothing_Product_13,1,33.78,33.78
