order_id,customer_id,order_date,status,order_total
8299,793,2025-05-01 14:26:26.509856,Completed,765.3599999999999
8300,793,2026-02-18 14:26:26.509901,Completed,722.8
8301,793,2026-04-06 14:26:26.509946,Cancelled,29.96
8302,793,2026-03-10 14:26:26.509992,Completed,606.6800000000001
8303,793,2025-11-25 14:26:26.510048,Completed,65.69
8304,793,2026-04-07 14:26:26.510098,Returned,1461.27
8305,793,2025-05-05 14:26:26.510154,Completed,61.28
8306,793,2025-06-16 14:26:26.510199,Completed,1057.32
8307,793,2026-03-20 14:26:26.510242,Cancelled,49.81
8308,793,2026-02-20 14:26:26.510294,Completed,1171.8
8309,793,2025-12-23 14:26:26.510355,Cancelled,1864.6499999999999
8310,793,2025-07-17 14:26:26.510417,Completed,1558.74
8311,793,2026-04-07 14:26:26.510475,Returned,1861.3200000000002
8312,793,2025-09-30 14:26:26.510549,Completed,1387.66
8313,794,2024-10-30 14:26:26.511070,Returned,122.8
8314,794,2024-07-10 14:26:26.511200,Completed,84.58
8315,794,2024-07-16 14:26:26.511271,Completed,240.81
8316,794,2024-09-24 14:26:26.511326,Completed,1545.45
8317,794,2024-05-10 14:26:26.511376,Completed,1260.01
8318,794,2024-08-08 14:26:26.511442,Completed,184.55
8319,795,2025-10-03 14:26:26.511948,Completed,570.95
8320,795,2025-11-11 14:26:26.512042,Completed,690.3199999999999
8321,795,2025-09-10 14:26:26.512102,Completed,298.58
8322,795,2025-04-07 14:26:26.512169,Completed,451.06
8323,795,2025-08-21 14:26:26.512224,Returned,326.21
8324,796,2025-06-12 14:26:26.512735,Completed,1855.35
8325,796,2025-06-25 14:26:26.512851,Completed,750.36
8326,796,2025-10-21 14:26:26.512910,Completed,1373.19
8327,796,2025-12-10 14:26:26.512961,Completed,2497.05
8328,796,2025-04-22 14:26:26.513029,Completed,1693.1599999999999
8329,796,2024-12-19 14:26:26.513077,Completed,78.63
8330,796,2025-05-20 14:26:26.513124,Cancelled,1959.77
8331,796,2025-10-01 14:26:26.513170,Completed,1456.21
8332,796,2025-11-28 14:26:26.513225,Completed,1325.3200000000002
8333,796,2025-02-06 14:26:26.513277,Completed,692.1
8334,796,2025-10-10 14:26:26.513336,Completed,2478.92
8335,796,2025-03-15 14:26:26.513386,Completed,1155.82
8336,796,2025-07-21 14:26:26.513444,Completed,1529.55
8337,796,2024-12-18 14:26:26.513515,Completed,1090.17
8338,797,2025-04-19 14:26:26.514032,Completed,1149.96
8339,797,2025-03-15 14:26:26.514177,Completed,698.3000000000001
8340,797,2025-03-29 14:26:26.514274,Cancelled,723.24
8341,797,2025-07-01 14:26:26.514353,Completed,2792.89
8342,797,2025-06-11 14:26:26.514441,Completed,437.57
8343,797,2025-08-02 14:26:26.514523,Completed,1304.81
8344,797,2025-03-28 14:26:26.514589,Completed,855.04
8345,797,2025-11-25 14:26:26.514638,Cancelled,923.9300000000001
8346,797,2026-02-28 14:26:26.514705,Completed,200.76
8347,797,2025-04-09 14:26:26.514768,Completed,570.1700000000001
8348,797,2025-09-18 14:26:26.514815,Cancelled,101.61
8349,797,2026-02-21 14:26:26.514880,Completed,688.9
8350,797,2025-04-11 14:26:26.514944,Completed,399.29999999999995
8351,798,2025-04-01 14:26:26.515467,Completed,240.23
8352,798,2025-07-30 14:26:26.515609,Completed,166.8
8353,798,2025-11-15 14:26:26.515678,Completed,337.03000000000003
8354,799,2024-08-06 14:26:26.516129,Completed,1119.06
8355,799,2025-05-05 14:26:26.516225,Completed,403.08
8356,799,2024-12-19 14:26:26.516290,Completed,1068.33
8357,799,2024-11-08 14:26:26.516354,Completed,639.95
8358,799,2024-10-15 14:26:26.516459,Completed,520.88
8359,800,2024-07-30 14:26:26.517025,Completed,56.73
8360,800,2024-09-15 14:26:26.517128,Completed,432.09
8361,800,2024-04-08 14:26:26.517186,Cancelled,110.31
8362,801,2025-06-27 14:26:26.517673,Cancelled,303.33
8363,801,2025-06-01 14:26:26.517768,Returned,1746.1399999999999
8364,801,2025-07-05 14:26:26.517827,Cancelled,454.26
8365,801,2026-03-04 14:26:26.517878,Completed,755.28
8366,801,2026-01-14 14:26:26.517928,Completed,1470.82
8367,801,2025-07-09 14:26:26.517995,Completed,2035.39
8368,801,2026-02-04 14:26:26.518053,Completed,803.7
8369,801,2025-10-17 14:26:26.518101,Completed,733.16
8370,801,2025-04-10 14:26:26.518148,Completed,2549.16
8371,801,2025-06-13 14:26:26.518194,Completed,694.83
8372,801,2025-07-24 14:26:26.518239,Cancelled,1315.27
8373,801,2025-12-24 14:26:26.518284,Completed,905.37
8374,801,2025-08-04 14:26:26.518328,Completed,947.64
8375,801,2026-01-20 14:26:26.518371,Returned,178.74
8376,801,2025-07-17 14:26:26.518413,Completed,2416.9700000000003
8377,801,2025-04-15 14:26:26.518504,Completed,2706.48
8378,801,2025-06-17 14:26:26.518576,Completed,1052.06
8379,801,2025-11-17 14:26:26.518624,Completed,1526.28
8380,801,2025-11-16 14:26:26.518675,Completed,394.39
8381,802,2025-02-22 14:26:26.519144,Completed,2568.51
8382,802,2026-01-01 14:26:26.519237,Completed,55.67
8383,802,2025-12-23 14:26:26.519296,Completed,516.91
8384,802,2025-07-08 14:26:26.519348,Cancelled,188.25
8385,802,2026-02-01 14:26:26.519420,Cancelled,2283.13
8386,802,2025-11-25 14:26:26.519482,Completed,1530.4199999999998
8387,802,2025-09-01 14:26:26.519570,Completed,343.99
8388,802,2025-08-03 14:26:26.519632,Returned,1218.91
8389,802,2025-09-25 14:26:26.519695,Cancelled,2299.31
8390,802,2025-10-26 14:26:26.519743,Cancelled,1511.9699999999998
8391,803,2024-01-21 14:26:26.520370,Cancelled,114.33
8392,803,2023-10-13 14:26:26.520484,Completed,894.9
8393,804,2025-07-09 14:26:26.521013,Completed,738.05
8394,804,2025-05-19 14:26:26.521118,Completed,978.3299999999999
8395,804,2025-07-31 14:26:26.521181,Completed,1293.3700000000001
8396,804,2026-02-21 14:26:26.521236,Completed,1453.22
8397,804,2025-04-19 14:26:26.521286,Completed,719.6
8398,804,2025-10-20 14:26:26.521345,Completed,356.72
8399,804,2025-12-15 14:26:26.521397,Completed,1010.99
8400,804,2025-06-18 14:26:26.521458,Completed,256.93
8401,804,2025-06-05 14:26:26.521535,Completed,1805.19
8402,804,2026-03-06 14:26:26.521587,Completed,1249.54
8403,804,2025-05-14 14:26:26.521633,Completed,120.71
8404,804,2025-10-15 14:26:26.521680,Completed,1276.9499999999998
8405,804,2025-09-27 14:26:26.521728,Returned,1767.19
8406,804,2025-09-25 14:26:26.521783,Completed,1826.9
8407,804,2025-05-09 14:26:26.521835,Completed,87.08
8408,804,2025-05-15 14:26:26.521880,Completed,890.5899999999999
8409,804,2025-06-25 14:26:26.521924,Completed,1296.54
8410,804,2025-08-28 14:26:26.521982,Completed,2663.46
8411,804,2025-12-10 14:26:26.522029,Completed,611.27
8412,804,2025-12-15 14:26:26.522074,Completed,1733.33
8413,804,2025-11-27 14:26:26.522118,Completed,714.06
8414,804,2026-02-08 14:26:26.522162,Completed,1515.1799999999998
8415,804,2025-11-11 14:26:26.522205,Cancelled,1764.7
8416,804,2026-02-23 14:26:26.522249,Completed,164.52
8417,804,2026-02-10 14:26:26.522293,Completed,560.1
8418,804,2026-02-22 14:26:26.522348,Completed,372.14
8419,804,2025-10-16 14:26:26.522397,Completed,1172.22
8420,804,2025-06-09 14:26:26.522455,Completed,467.2
8421,804,2026-01-02 14:26:26.522533,Completed,743.79
8422,804,2026-02-08 14:26:26.522585,Completed,998.77
8423,804,2025-06-19 14:26:26.522631,Completed,848.12
8424,804,2025-10-02 14:26:26.522677,Completed,301.0
8425,804,2026-02-02 14:26:26.522722,Completed,515.4
8426,804,2025-10-30 14:26:26.522766,Completed,61.47
8427,804,2025-09-26 14:26:26.522811,Completed,1167.4700000000003
8428,804,2025-06-17 14:26:26.522869,Completed,875.96
8429,805,2024-11-19 14:26:26.523332,Completed,783.06
8430,806,2025-01-22 14:26:26.523823,Completed,963.16
8431,806,2025-01-04 14:26:26.523927,Completed,94.52
8432,806,2025-02-26 14:26:26.524005,Completed,2097.73
8433,806,2025-02-03 14:26:26.524061,Completed,437.15
8434,806,2024-08-26 14:26:26.524111,Completed,170.11
8435,806,2025-06-05 14:26:26.524176,Cancelled,422.95
8436,807,2025-01-04 14:26:26.524657,Completed,1374.15
8437,807,2025-03-04 14:26:26.524753,Completed,1586.16
8438,807,2024-10-07 14:26:26.524809,Completed,478.63000000000005
8439,807,2025-04-23 14:26:26.524859,Completed,212.0
8440,807,2024-07-26 14:26:26.524912,Completed,720.84
8441,807,2024-09-04 14:26:26.524961,Completed,336.3
8442,808,2025-11-24 14:26:26.525400,Completed,1871.92
8443,808,2025-07-04 14:26:26.525533,Cancelled,837.19
8444,808,2025-04-02 14:26:26.525607,Returned,1453.49
8445,808,2025-07-26 14:26:26.525663,Completed,923.8100000000001
8446,809,2025-12-27 14:26:26.526077,Completed,1141.45
8447,809,2025-04-05 14:26:26.526191,Completed,616.89
8448,809,2025-03-17 14:26:26.526262,Completed,2055.2599999999998
8449,809,2026-02-22 14:26:26.526328,Completed,613.78
8450,809,2025-05-09 14:26:26.526386,Returned,301.15999999999997
8451,809,2025-09-29 14:26:26.526445,Completed,613.96
8452,809,2025-10-04 14:26:26.526523,Returned,74.55
8453,809,2025-06-27 14:26:26.526598,Completed,363.94
8454,809,2025-03-24 14:26:26.526650,Cancelled,201.12
8455,809,2026-01-07 14:26:26.526701,Completed,1629.81
8456,809,2025-10-22 14:26:26.526747,Completed,1385.69
8457,809,2025-03-15 14:26:26.526793,Completed,47.64
8458,809,2025-05-22 14:26:26.526837,Completed,255.98
8459,809,2025-07-10 14:26:26.526882,Completed,863.43
8460,809,2025-04-22 14:26:26.526927,Completed,816.52
8461,809,2025-11-21 14:26:26.526971,Completed,612.6899999999999
8462,809,2025-07-01 14:26:26.527020,Completed,307.96
8463,810,2026-02-08 14:26:26.527540,Returned,420.2
8464,810,2025-09-21 14:26:26.527651,Cancelled,1068.29
8465,810,2025-12-22 14:26:26.527717,Completed,874.9
8466,810,2025-11-23 14:26:26.527770,Completed,967.12
8467,810,2025-11-15 14:26:26.527819,Completed,843.53
8468,810,2025-03-17 14:26:26.527867,Completed,765.14
8469,810,2026-02-12 14:26:26.527916,Completed,477.0
8470,810,2025-12-09 14:26:26.527965,Completed,534.81
8471,811,2024-12-23 14:26:26.528414,Completed,1604.76
8472,811,2025-09-05 14:26:26.528543,Cancelled,944.55
8473,811,2025-11-14 14:26:26.528616,Completed,235.68
8474,811,2025-02-18 14:26:26.528667,Completed,447.78999999999996
8475,811,2025-05-09 14:26:26.528728,Completed,2349.75
8476,811,2025-06-06 14:26:26.528778,Completed,1578.86
8477,811,2025-04-23 14:26:26.528838,Completed,731.62
8478,811,2024-12-13 14:26:26.528887,Completed,509.18
8479,811,2025-03-28 14:26:26.528933,Completed,130.14
8480,811,2025-05-31 14:26:26.528986,Completed,955.66
8481,811,2025-05-09 14:26:26.529038,Completed,553.1
8482,812,2025-06-20 14:26:26.529533,Completed,2660.5699999999997
8483,812,2025-06-20 14:26:26.529667,Completed,350.45
8484,812,2024-11-20 14:26:26.529745,Completed,812.38
8485,812,2025-08-04 14:26:26.529812,Completed,485.78999999999996
8486,812,2024-11-18 14:26:26.529865,Completed,1760.0
8487,812,2025-02-04 14:26:26.529916,Completed,2068.1
8488,813,2025-06-24 14:26:26.530375,Cancelled,623.38
8489,813,2025-02-12 14:26:26.530507,Completed,1272.85
8490,813,2025-11-09 14:26:26.530597,Completed,1974.62
8491,813,2024-12-08 14:26:26.530656,Completed,1149.94
8492,813,2025-07-04 14:26:26.530720,Completed,1749.19
8493,813,2025-04-16 14:26:26.530783,Completed,769.58
8494,814,2024-08-04 14:26:26.531201,Completed,930.78
8495,815,2025-09-13 14:26:26.531711,Completed,2073.16
8496,815,2025-08-11 14:26:26.531833,Completed,244.77
8497,815,2025-08-07 14:26:26.531910,Completed,492.39
8498,815,2025-08-18 14:26:26.531965,Completed,661.22
8499,815,2024-12-28 14:26:26.532014,Completed,1469.98
8500,815,2025-11-22 14:26:26.532062,Completed,1018.89
8501,815,2025-05-25 14:26:26.532117,Completed,939.59
8502,815,2025-02-05 14:26:26.532199,Completed,490.3
8503,815,2025-10-05 14:26:26.532257,Completed,82.52
8504,815,2024-12-14 14:26:26.532305,Completed,1725.45
8505,815,2025-09-12 14:26:26.532351,Completed,743.33
8506,815,2025-05-18 14:26:26.532397,Completed,764.48
8507,816,2025-07-28 14:26:26.532894,Completed,412.98
8508,816,2025-09-24 14:26:26.533011,Completed,644.02
8509,816,2025-09-03 14:26:26.533076,Completed,1579.1999999999998
8510,816,2025-04-23 14:26:26.533129,Completed,103.63000000000001
8511,816,2025-02-22 14:26:26.533178,Completed,982.61
8512,816,2025-07-23 14:26:26.533237,Completed,1673.19
8513,816,2025-09-26 14:26:26.533310,Completed,581.72
8514,816,2025-08-23 14:26:26.533365,Completed,118.47
8515,816,2025-02-01 14:26:26.533413,Completed,1113.76
8516,816,2024-11-24 14:26:26.533484,Completed,1581.3899999999999
8517,816,2025-05-02 14:26:26.533582,Completed,1397.6100000000001
8518,816,2024-12-23 14:26:26.533632,Completed,1958.73
8519,816,2025-03-14 14:26:26.533679,Completed,319.41999999999996
8520,816,2025-08-07 14:26:26.533728,Completed,127.8
8521,816,2024-12-05 14:26:26.533790,Completed,468.01
8522,817,2024-12-20 14:26:26.534249,Completed,1467.96
8523,817,2024-11-07 14:26:26.534348,Cancelled,1161.04
8524,818,2025-09-25 14:26:26.534781,Completed,574.4499999999999
8525,818,2025-03-11 14:26:26.534883,Completed,1763.9099999999999
8526,818,2025-04-27 14:26:26.534945,Completed,902.54
8527,818,2025-11-30 14:26:26.535005,Completed,1183.9299999999998
8528,818,2025-03-29 14:26:26.535069,Completed,1295.03
8529,818,2025-08-18 14:26:26.535117,Cancelled,369.48
8530,818,2025-03-09 14:26:26.535164,Completed,2879.37
8531,818,2025-03-20 14:26:26.535208,Completed,935.64
8532,818,2025-03-26 14:26:26.535254,Completed,938.4599999999999
8533,818,2026-01-12 14:26:26.535302,Returned,886.5600000000001
8534,818,2025-07-04 14:26:26.535348,Completed,563.61
8535,818,2025-03-31 14:26:26.535393,Completed,541.45
8536,818,2025-08-15 14:26:26.535464,Completed,308.49
8537,818,2025-10-09 14:26:26.535542,Completed,1391.3100000000002
8538,819,2024-05-12 14:26:26.536004,Completed,216.07999999999998
8539,819,2024-11-11 14:26:26.536111,Completed,1291.6
8540,819,2024-09-16 14:26:26.536174,Completed,213.8
8541,820,2025-08-02 14:26:26.536632,Completed,204.34
8542,820,2025-05-16 14:26:26.536723,Completed,681.6899999999999
8543,820,2025-05-02 14:26:26.536784,Completed,472.14
8544,820,2025-07-23 14:26:26.536836,Completed,178.49
8545,820,2025-12-15 14:26:26.536885,Cancelled,116.16
8546,820,2026-03-29 14:26:26.536938,Completed,504.11
8547,820,2025-06-13 14:26:26.536998,Returned,1064.33
8548,820,2025-06-20 14:26:26.537079,Cancelled,1397.53
8549,820,2025-06-20 14:26:26.537127,Completed,717.3
8550,820,2025-08-07 14:26:26.537189,Completed,527.73
8551,820,2025-11-20 14:26:26.537251,Completed,134.0
8552,820,2025-04-19 14:26:26.537305,Completed,1044.38
8553,820,2026-02-20 14:26:26.537354,Completed,42.13
8554,820,2025-06-10 14:26:26.537400,Completed,118.83
8555,820,2026-01-07 14:26:26.537455,Completed,1715.08
8556,820,2025-09-25 14:26:26.537527,Completed,2572.4700000000003
8557,820,2025-08-05 14:26:26.537595,Completed,898.92
8558,821,2024-06-19 14:26:26.538065,Cancelled,1986.0
8559,821,2024-01-31 14:26:26.538148,Completed,139.1
8560,821,2024-09-15 14:26:26.538203,Returned,168.72
8561,822,2025-04-10 14:26:26.538665,Completed,1111.46
8562,822,2025-07-09 14:26:26.538778,Returned,854.12
8563,822,2026-01-06 14:26:26.538841,Completed,2107.11
8564,822,2025-09-15 14:26:26.538892,Completed,625.5
8565,822,2025-04-17 14:26:26.538942,Completed,689.5799999999999
8566,822,2026-03-31 14:26:26.538992,Completed,1337.3500000000001
8567,822,2025-09-21 14:26:26.539042,Cancelled,479.81
8568,822,2025-06-30 14:26:26.539108,Completed,925.37
8569,822,2025-07-10 14:26:26.539163,Cancelled,831.15
8570,822,2025-07-13 14:26:26.539209,Completed,1222.87
8571,822,2025-08-03 14:26:26.539254,Completed,1839.75
8572,822,2026-03-09 14:26:26.539303,Completed,722.29
8573,822,2025-07-19 14:26:26.539361,Completed,381.53999999999996
8574,822,2025-06-15 14:26:26.539438,Completed,784.23
8575,822,2025-07-09 14:26:26.539507,Cancelled,298.51
8576,822,2025-04-10 14:26:26.539587,Cancelled,1535.3799999999999
8577,822,2025-05-12 14:26:26.539651,Returned,1434.08
8578,822,2026-02-06 14:26:26.539707,Cancelled,2383.19
8579,822,2025-12-25 14:26:26.539781,Completed,487.25
8580,822,2025-05-08 14:26:26.539841,Completed,210.53
8581,822,2026-02-09 14:26:26.539887,Completed,317.44
8582,822,2026-01-08 14:26:26.539932,Returned,651.23
8583,822,2025-06-08 14:26:26.539976,Completed,856.22
8584,822,2025-04-20 14:26:26.540022,Completed,1671.7
8585,822,2026-01-08 14:26:26.540067,Completed,1074.16
8586,823,2025-10-20 14:26:26.540631,Completed,1306.48
8587,823,2026-01-26 14:26:26.540763,Completed,163.22
8588,823,2026-03-09 14:26:26.540844,Cancelled,479.34000000000003
8589,823,2026-01-23 14:26:26.540924,Completed,462.32
8590,823,2025-06-08 14:26:26.541001,Completed,860.27
8591,823,2025-12-14 14:26:26.541079,Completed,352.59000000000003
8592,823,2025-04-29 14:26:26.541155,Completed,1375.32
8593,823,2026-01-06 14:26:26.541227,Completed,865.5799999999999
8594,823,2026-02-13 14:26:26.541303,Completed,897.43
8595,823,2025-06-15 14:26:26.541357,Cancelled,469.84999999999997
8596,823,2025-11-18 14:26:26.541412,Completed,496.69000000000005
8597,823,2026-03-12 14:26:26.541472,Completed,1381.92
8598,823,2026-02-14 14:26:26.541558,Completed,1457.85
8599,823,2026-01-25 14:26:26.541611,Completed,955.03
8600,823,2025-07-13 14:26:26.541657,Completed,1406.6
8601,823,2025-10-28 14:26:26.541705,Completed,659.63
8602,823,2025-09-24 14:26:26.541770,Completed,770.01
8603,823,2025-06-24 14:26:26.541822,Completed,1730.01
8604,823,2026-01-01 14:26:26.541868,Cancelled,392.09000000000003
8605,823,2025-08-25 14:26:26.541919,Completed,876.06
8606,823,2025-04-27 14:26:26.541975,Completed,106.93
8607,823,2026-03-29 14:26:26.542018,Completed,274.68
8608,823,2025-11-22 14:26:26.542061,Cancelled,785.22
8609,823,2025-10-27 14:26:26.542104,Completed,209.35000000000002
8610,823,2026-03-06 14:26:26.542148,Cancelled,1103.5500000000002
8611,823,2025-07-07 14:26:26.542193,Completed,96.15
8612,823,2025-10-30 14:26:26.542248,Completed,955.55
8613,823,2025-04-26 14:26:26.542294,Completed,732.78
8614,823,2025-06-29 14:26:26.542348,Completed,1204.3999999999999
8615,823,2025-08-14 14:26:26.542398,Completed,1101.74
8616,823,2026-01-17 14:26:26.542453,Completed,50.5
8617,823,2025-06-07 14:26:26.542531,Cancelled,223.2
8618,824,2025-05-15 14:26:26.543131,Cancelled,400.12
8619,824,2025-01-05 14:26:26.543294,Completed,598.77
8620,824,2025-02-09 14:26:26.543399,Completed,1445.25
8621,824,2025-02-23 14:26:26.543558,Completed,556.53
8622,824,2025-07-27 14:26:26.543660,Completed,362.76
8623,824,2024-11-24 14:26:26.543763,Completed,484.88
8624,824,2025-09-22 14:26:26.543865,Cancelled,2237.67
8625,824,2024-12-07 14:26:26.543967,Returned,546.82
8626,824,2025-10-20 14:26:26.544053,Completed,334.17
8627,824,2025-07-13 14:26:26.544107,Completed,551.9799999999999
8628,825,2025-11-06 14:26:26.544715,Completed,385.59
8629,825,2025-12-19 14:26:26.544828,Completed,1612.37
8630,825,2026-01-30 14:26:26.544889,Completed,2222.27
8631,825,2025-06-04 14:26:26.544942,Completed,599.0
8632,825,2025-06-30 14:26:26.544990,Completed,2187.14
8633,825,2025-12-19 14:26:26.545039,Completed,1209.32
8634,825,2025-06-10 14:26:26.545094,Completed,1340.25
8635,825,2025-10-07 14:26:26.545149,Completed,926.3
8636,825,2025-11-17 14:26:26.545196,Returned,813.85
8637,825,2026-02-02 14:26:26.545242,Completed,1643.2799999999997
8638,825,2025-05-25 14:26:26.545287,Completed,81.6
8639,825,2025-09-04 14:26:26.545333,Completed,1428.44
8640,825,2026-03-01 14:26:26.545376,Completed,2852.05
8641,825,2025-07-01 14:26:26.545434,Completed,178.64
8642,825,2025-11-29 14:26:26.545501,Cancelled,219.96
8643,825,2025-11-26 14:26:26.545579,Completed,1478.09
8644,825,2025-09-25 14:26:26.545625,Cancelled,613.8299999999999
8645,825,2025-05-11 14:26:26.545671,Completed,295.5
8646,825,2026-01-15 14:26:26.545725,Completed,740.28
8647,825,2025-09-16 14:26:26.545785,Cancelled,1800.7
8648,825,2025-08-18 14:26:26.545831,Completed,1071.66
8649,826,2025-08-17 14:26:26.546249,Returned,395.1
8650,826,2025-04-01 14:26:26.546337,Completed,1872.2800000000002
8651,826,2026-01-08 14:26:26.546405,Cancelled,125.09
8652,826,2025-06-21 14:26:26.546473,Completed,753.14
8653,826,2025-12-08 14:26:26.546565,Completed,1813.37
8654,826,2026-02-14 14:26:26.546624,Completed,862.48
8655,826,2025-05-04 14:26:26.546675,Completed,118.84
8656,826,2025-11-05 14:26:26.546725,Cancelled,1098.98
8657,826,2025-05-02 14:26:26.546771,Completed,83.12
8658,826,2025-03-31 14:26:26.546833,Completed,223.47
8659,826,2025-04-26 14:26:26.546883,Completed,206.91
8660,826,2025-12-14 14:26:26.546936,Completed,562.62
8661,826,2025-03-22 14:26:26.546984,Completed,804.12
8662,826,2025-09-13 14:26:26.547030,Completed,1431.93
8663,826,2025-06-07 14:26:26.547076,Cancelled,1071.18
8664,826,2025-04-20 14:26:26.547119,Completed,439.42999999999995
8665,826,2025-04-25 14:26:26.547165,Completed,171.46
8666,826,2025-07-04 14:26:26.547207,Completed,581.39
8667,826,2025-05-17 14:26:26.547252,Completed,1585.14
8668,826,2025-12-29 14:26:26.547300,Completed,2533.68
8669,826,2025-08-20 14:26:26.547349,Completed,1214.49
8670,826,2026-01-03 14:26:26.547400,Completed,1579.94
8671,826,2025-10-12 14:26:26.547458,Cancelled,782.1
8672,827,2025-02-07 14:26:26.547977,Completed,1820.26
8673,827,2025-08-09 14:26:26.548093,Completed,364.02
8674,827,2025-11-04 14:26:26.548158,Completed,366.77
8675,827,2025-07-28 14:26:26.548218,Completed,714.11
8676,827,2025-10-11 14:26:26.548267,Completed,518.0699999999999
8677,827,2025-03-16 14:26:26.548315,Cancelled,603.04
8678,827,2025-10-18 14:26:26.548362,Completed,907.9699999999999
8679,827,2024-12-28 14:26:26.548410,Completed,2797.94
8680,827,2025-03-08 14:26:26.548469,Completed,49.15
8681,827,2025-05-19 14:26:26.548546,Completed,1092.4199999999998
8682,827,2025-11-10 14:26:26.548595,Returned,1841.1
8683,828,2025-09-25 14:26:26.549003,Completed,537.5699999999999
8684,828,2025-10-10 14:26:26.549112,Completed,1618.23
8685,828,2025-11-10 14:26:26.549196,Completed,847.41
8686,828,2026-01-14 14:26:26.549251,Completed,130.08
8687,828,2025-12-04 14:26:26.549301,Completed,88.96
8688,828,2025-11-09 14:26:26.549351,Completed,366.48
8689,828,2026-03-24 14:26:26.549403,Completed,2686.9500000000003
8690,828,2026-02-07 14:26:26.549461,Completed,177.06
8691,829,2025-09-28 14:26:26.549916,Completed,325.22
8692,829,2025-09-18 14:26:26.550013,Completed,165.22
8693,829,2025-08-23 14:26:26.550105,Returned,230.13
8694,829,2025-02-24 14:26:26.550185,Completed,1676.04
8695,829,2025-06-17 14:26:26.550249,Cancelled,623.31
8696,829,2025-01-23 14:26:26.550304,Completed,574.5699999999999
8697,829,2025-03-15 14:26:26.550354,Returned,319.01
8698,829,2025-10-03 14:26:26.550401,Completed,99.13
8699,830,2024-06-11 14:26:26.550868,Completed,632.64
8700,830,2024-11-06 14:26:26.550949,Completed,1081.71
8701,830,2024-06-21 14:26:26.551004,Completed,100.21
8702,830,2024-11-12 14:26:26.551056,Completed,161.6
8703,831,2025-06-18 14:26:26.551522,Completed,1216.54
8704,831,2025-04-04 14:26:26.551612,Returned,1520.79
8705,832,2024-12-10 14:26:26.552021,Completed,1552.76
8706,832,2025-02-23 14:26:26.552108,Completed,1051.6299999999999
8707,832,2025-02-13 14:26:26.552167,Completed,49.84
8708,832,2025-01-22 14:26:26.552230,Completed,982.65
8709,832,2025-04-30 14:26:26.552293,Completed,540.77
8710,832,2025-03-23 14:26:26.552352,Completed,97.36
8711,832,2025-01-23 14:26:26.552412,Completed,493.92999999999995
8712,833,2025-04-12 14:26:26.552913,Completed,254.77999999999997
8713,833,2025-07-10 14:26:26.553015,Cancelled,157.98
8714,833,2025-03-29 14:26:26.553091,Completed,752.87
8715,833,2026-01-09 14:26:26.553163,Returned,1619.8999999999999
8716,833,2025-04-27 14:26:26.553233,Completed,938.67
8717,833,2026-01-24 14:26:26.553302,Completed,168.01
8718,833,2026-01-15 14:26:26.553379,Completed,1240.88
8719,833,2025-09-17 14:26:26.553445,Completed,1437.57
8720,833,2025-06-12 14:26:26.553537,Completed,169.35
8721,833,2025-11-13 14:26:26.553596,Completed,1600.7199999999998
8722,833,2026-03-02 14:26:26.553652,Completed,725.31
8723,833,2025-05-06 14:26:26.553717,Completed,952.73
8724,834,2025-04-06 14:26:26.554272,Cancelled,152.13
8725,834,2025-05-12 14:26:26.554375,Completed,1147.32
8726,834,2025-08-17 14:26:26.554463,Completed,127.96
8727,834,2025-03-23 14:26:26.554558,Completed,1459.02
8728,834,2025-07-28 14:26:26.554631,Completed,1586.88
8729,834,2025-12-16 14:26:26.554702,Completed,1762.4700000000003
8730,834,2025-08-07 14:26:26.554772,Completed,468.23
8731,834,2025-09-19 14:26:26.554840,Completed,405.54
8732,835,2025-07-08 14:26:26.555403,Cancelled,1087.62
8733,835,2025-04-21 14:26:26.555536,Completed,1093.46
8734,835,2025-03-05 14:26:26.555619,Completed,811.5
8735,835,2025-08-01 14:26:26.555692,Completed,1004.78
8736,835,2025-06-23 14:26:26.555762,Completed,1232.05
8737,835,2025-01-05 14:26:26.555833,Completed,1183.71
8738,835,2025-10-13 14:26:26.555903,Completed,850.7099999999999
8739,835,2025-06-23 14:26:26.555989,Completed,3911.46
8740,835,2025-05-02 14:26:26.556057,Completed,777.94
8741,835,2025-06-19 14:26:26.556126,Completed,762.4
8742,835,2025-10-11 14:26:26.556194,Completed,258.7
8743,835,2025-01-06 14:26:26.556260,Completed,473.69
8744,835,2025-10-17 14:26:26.556323,Completed,294.5
8745,836,2026-02-17 14:26:26.556927,Completed,629.34
8746,836,2026-01-11 14:26:26.557032,Completed,1555.14
8747,836,2025-06-15 14:26:26.557110,Cancelled,1026.53
8748,836,2026-03-07 14:26:26.557186,Cancelled,430.02
8749,836,2026-02-21 14:26:26.557262,Completed,389.47
8750,836,2025-11-10 14:26:26.557331,Completed,186.29
8751,836,2025-06-26 14:26:26.557400,Completed,1197.73
8752,836,2025-07-27 14:26:26.557475,Completed,959.75
8753,836,2026-03-31 14:26:26.557553,Completed,1122.3400000000001
8754,836,2025-08-31 14:26:26.557609,Completed,1035.2
8755,836,2025-04-24 14:26:26.557676,Completed,1931.27
8756,836,2025-07-19 14:26:26.557726,Completed,62.730000000000004
8757,836,2026-01-26 14:26:26.557772,Completed,175.86
8758,836,2025-08-03 14:26:26.557818,Completed,160.27
8759,836,2025-07-25 14:26:26.557877,Completed,706.3
